epoch,acc,loss,val_acc,val_loss
50,1.0,0.0029570458903657019,0.890625,0.46466261893510818
51,1.0,0.0027151797564599562,0.900390625,0.44990698620676994
52,1.0,0.0024847530797627326,0.8828125,0.50511891767382622
53,1.0,0.002291249136465627,0.89453125,0.52079033106565475
54,1.0,0.002150177675601397,0.9013671875,0.41786395572125912
55,1.0,0.0019441884737839369,0.8984375,0.46802625432610512
56,1.0,0.0017725388138756357,0.8994140625,0.46905177086591721
57,1.0,0.0016469161318791274,0.8876953125,0.51006986573338509
58,1.0,0.0015072720392758179,0.8984375,0.4981851726770401
59,1.0,0.0013686214586266794,0.9052734375,0.43725139461457729
60,1.0,0.0012720137129764299,0.8974609375,0.50321278348565102
61,1.0,0.001171591370744077,0.904296875,0.48814143985509872
62,1.0,0.0010735673477520814,0.9052734375,0.4974992424249649
63,1.0,0.00097376960833129049,0.9072265625,0.45600925758481026
64,1.0,0.00091962544861048262,0.8916015625,0.52161717414855957
65,1.0,0.00082210847569906434,0.9130859375,0.42682461999356747
66,1.0,0.00075612943446439862,0.890625,0.5381707064807415
67,1.0,0.00068929162021172613,0.912109375,0.43030359223484993
68,1.0,0.00064126330953267574,0.896484375,0.48709180019795895
69,1.0,0.00059378923568245321,0.8994140625,0.47986673191189766
70,1.0,0.00056135479157878637,0.9013671875,0.52112792804837227
71,1.0,0.0005094284853249839,0.8994140625,0.49952039122581482
72,1.0,0.00049478572366973132,0.89453125,0.5382613018155098
73,1.0,0.000445529304498278,0.87890625,0.5927136167883873
74,1.0,0.00051172722305636853,0.8876953125,0.56657097488641739
75,1.0,0.00059834011827243139,0.896484375,0.55038227140903473
76,0.94372888513513509,0.1894051693053444,0.658203125,3.4591778814792633
77,0.97645692567567566,0.070787487174006736,0.849609375,0.85762989893555641
78,0.99398226351351349,0.022370890235981426,0.900390625,0.50044719129800797
79,0.99936655405405406,0.0094629270150452041,0.8818359375,0.55471565574407578
80,1.0,0.0067804420517908557,0.8837890625,0.56541792675852776
81,1.0,0.0059554674536795226,0.880859375,0.54834450036287308
82,1.0,0.0053207323118742251,0.8984375,0.47061989456415176
83,1.0,0.0048094138100340557,0.8876953125,0.51334096491336823
84,1.0,0.0044620802525330234,0.8984375,0.50909984111785889
85,1.0,0.0042070724932174825,0.884765625,0.50649378076195717
86,1.0,0.0038768013001646141,0.890625,0.51540104299783707
87,1.0,0.0035320551927528671,0.9052734375,0.45885069295763969
88,1.0,0.0032359934034379752,0.8994140625,0.47777795791625977
89,1.0,0.0029810069198090887,0.8916015625,0.51851344853639603
90,1.0,0.0028236404130537367,0.8818359375,0.55026274546980858
91,1.0,0.0025745672079407283,0.8876953125,0.50448190420866013
92,1.0,0.0023813241325016761,0.8896484375,0.51026271283626556
93,1.0,0.0021889051548331169,0.88671875,0.45532925054430962
94,1.0,0.0020464335590273746,0.88671875,0.5148002877831459
95,1.0,0.00187608104897663,0.890625,0.51500463858246803
96,1.0,0.0017459380418389432,0.8857421875,0.54027567431330681
97,1.0,0.0016559575435806167,0.8984375,0.46311399713158607
98,1.0,0.0015178896924103232,0.8994140625,0.51370736584067345
99,1.0,0.0014033058069872896,0.89453125,0.49697820842266083
100,1.0,0.0012749903615111031,0.8955078125,0.52899234741926193
101,1.0,0.0011700295364937268,0.896484375,0.44520114362239838
102,1.0,0.0010943066633960887,0.8916015625,0.53205716982483864
103,1.0,0.0010072256641374348,0.904296875,0.44715588912367821
104,1.0,0.00090782924058117171,0.8876953125,0.55333575233817101
105,0.9994721283783784,0.0023807689761491239,0.8544921875,0.92778600752353668
106,0.97307854729729726,0.088818771534951754,0.7568359375,2.3460628688335419
107,0.97730152027027029,0.068410407500089823,0.8876953125,0.68342025578022003
108,0.99546030405405406,0.019098550943355705,0.8818359375,0.58231385424733162
109,0.99915540540540537,0.0089262983812069575,0.8876953125,0.5465148501098156
110,0.99978885135135132,0.005964031411536239,0.8876953125,0.43693429231643677
111,1.0,0.0048508707912185709,0.892578125,0.51774910464882851
112,1.0,0.0041570656656010731,0.8876953125,0.50863096304237843
113,1.0,0.0037720601256886446,0.896484375,0.47132826596498489
114,1.0,0.0033357133270820252,0.8916015625,0.49753090739250183
115,1.0,0.003066905154343191,0.8896484375,0.50726486369967461
116,1.0,0.0027795837581711443,0.8896484375,0.50320902653038502
117,1.0,0.0025244622359152985,0.8955078125,0.48655029013752937
118,1.0,0.0023038772381590426,0.8955078125,0.50843149423599243
119,1.0,0.0020983889714714038,0.89453125,0.49980759993195534
120,1.0,0.0019061138894333428,0.888671875,0.5007161982357502
121,1.0,0.0017472252334669433,0.888671875,0.51495787873864174
122,1.0,0.0015772125208624512,0.892578125,0.46551988832652569
123,1.0,0.001452670868398068,0.8935546875,0.52783363312482834
124,1.0,0.0013140966955295487,0.888671875,0.55947375670075417
125,1.0,0.0012142623749536437,0.8984375,0.48650301247835159
126,1.0,0.0011057051117343173,0.8896484375,0.54334162175655365
127,1.0,0.0010059305027794293,0.8984375,0.48331505432724953
128,1.0,0.00091137167701900413,0.8779296875,0.5923892930150032
129,1.0,0.00085411341294545581,0.8974609375,0.49972311779856682
130,1.0,0.00078505160589073151,0.88671875,0.54462029598653316
131,1.0,0.00071016121797288796,0.8974609375,0.47303075715899467
132,1.0,0.00063699047156685104,0.888671875,0.52055284380912781
133,1.0,0.00060817707374037524,0.8896484375,0.56667822226881981
134,1.0,0.00055852624063845724,0.8935546875,0.53977249190211296
135,1.0,0.00050160625628573269,0.8916015625,0.54580952227115631
136,1.0,0.00047217708866023839,0.884765625,0.55978174135088921
137,1.0,0.00043691735206536849,0.908203125,0.38107127510011196
138,1.0,0.00038908398041589737,0.8798828125,0.5599176213145256
139,1.0,0.00035807686485035494,0.8955078125,0.52232472971081734
140,1.0,0.00039098641718737781,0.8759765625,0.63881101459264755
141,1.0,0.00034624681771871309,0.892578125,0.55019515380263329
142,1.0,0.00030375995541092108,0.8955078125,0.5032644011080265
143,1.0,0.00027659687318216155,0.888671875,0.56544080749154091
144,1.0,0.00026301901281742076,0.90234375,0.47901741787791252
145,1.0,0.00027955542464042082,0.8916015625,0.57745691761374474
146,0.95449746621621623,0.15575026944153816,0.8017578125,1.5392089784145355
147,0.9849028716216216,0.049108802768829708,0.875,0.68053171783685684
148,0.99873310810810811,0.013229542248253082,0.880859375,0.61056049168109894
149,0.99968327702702697,0.0087803690694272518,0.8974609375,0.51403485983610153
150,0.99978885135135132,0.0069495334440993293,0.8974609375,0.53732209652662277
151,1.0,0.0056354347238870891,0.8935546875,0.47669747844338417
152,1.0,0.0049193042292687535,0.896484375,0.51095833256840706
153,1.0,0.0044056251330452188,0.8935546875,0.5261303186416626
154,1.0,0.0039909512679268781,0.8916015625,0.52794334292411804
155,1.0,0.003558461966521635,0.890625,0.56305088475346565
156,1.0,0.0032300546771620174,0.8994140625,0.51129079237580299
157,1.0,0.0029412022433117839,0.892578125,0.53948836028575897
158,1.0,0.0026319764170644653,0.8916015625,0.52392195165157318
159,1.0,0.002395010307884297,0.8916015625,0.53857915103435516
160,1.0,0.0021917777438018775,0.90234375,0.47798394039273262
161,1.0,0.001961745318604281,0.8828125,0.5767594687640667
162,1.0,0.001781772664823645,0.89453125,0.50196672976016998
163,1.0,0.0017038825993753366,0.8916015625,0.54163562878966331
164,1.0,0.0014687512334234812,0.888671875,0.52214621379971504
165,1.0,0.0013546932966926612,0.8857421875,0.52491923421621323
166,1.0,0.0012365089417938646,0.890625,0.53265167400240898
167,1.0,0.0011171940603998264,0.8974609375,0.51495420932769775
168,1.0,0.00099776261029890854,0.888671875,0.55438883975148201
169,1.0,0.00092796512369720916,0.8935546875,0.54275496304035187
170,1.0,0.00089813352206948439,0.884765625,0.58488908037543297
171,1.0,0.00081875394460292081,0.890625,0.56333332881331444
172,1.0,0.00072407471708248595,0.87890625,0.57333522289991379
173,1.0,0.00064658515888417294,0.8818359375,0.54082227125763893
174,1.0,0.00060949650926616142,0.8935546875,0.55794487521052361
175,1.0,0.00056491431707793196,0.900390625,0.48997732438147068
176,1.0,0.00051087438289352974,0.8955078125,0.53868601471185684
177,1.0,0.00047342826193827833,0.8935546875,0.55670363828539848
178,0.9971494932432432,0.0080815976005003502,0.6904296875,3.5505831837654114
179,0.96051520270270274,0.12497792011630293,0.787109375,1.8263881951570511
180,0.9833192567567568,0.045577242504805326,0.849609375,0.84571776539087296
181,0.99651604729729726,0.01482412196393754,0.8857421875,0.59851637855172157
182,0.99936655405405406,0.0077906055313006449,0.8818359375,0.58554595708847046
183,1.0,0.0054082149337675118,0.8984375,0.56319650635123253
184,1.0,0.0047764073855973577,0.8798828125,0.66274846345186234
185,1.0,0.0043122986822414239,0.8876953125,0.60086425766348839
186,1.0,0.0039706784363433313,0.888671875,0.61231498047709465
187,1.0,0.0036534068703248696,0.900390625,0.56219667941331863
188,1.0,0.0033596870992836114,0.890625,0.54220442473888397
189,1.0,0.0031194926673747802,0.8916015625,0.5982285737991333
190,1.0,0.002886835013742785,0.900390625,0.58979036659002304
191,1.0,0.0026296873268595823,0.8896484375,0.56193056702613831
192,1.0,0.0024569243368868891,0.8974609375,0.59077669866383076
193,1.0,0.0023121389252058156,0.8837890625,0.62368416786193848
194,1.0,0.0021042279188042958,0.896484375,0.57996858842670918
195,1.0,0.0019696953508222628,0.8935546875,0.58168213069438934
196,1.0,0.0018089259785876886,0.888671875,0.61944489181041718
197,1.0,0.0016861367841704271,0.89453125,0.60733886435627937
198,1.0,0.0015547594049240688,0.89453125,0.59020360931754112
199,1.0,0.0014388813382341854,0.890625,0.58776227384805679
200,1.0,0.0013488100171466736,0.8974609375,0.52937757223844528
201,1.0,0.0012395065073301462,0.8876953125,0.63379537314176559
202,1.0,0.001145151980233857,0.8935546875,0.6026868112385273
203,1.0,0.0010925409080448083,0.8916015625,0.60477296262979507
204,1.0,0.0010025561975969656,0.890625,0.58176854252815247
205,1.0,0.00091338769227543195,0.892578125,0.5934215784072876
206,1.0,0.00086593646257234792,0.88671875,0.61458504945039749
207,1.0,0.00078768540186354439,0.8935546875,0.57101398333907127
208,1.0,0.00072459900292341371,0.880859375,0.66225052252411842
209,1.0,0.00067236915237043758,0.8896484375,0.6753581166267395
210,1.0,0.00062472538195072194,0.8896484375,0.61279605701565742
211,1.0,0.00060726934100022991,0.8935546875,0.62679961696267128
212,1.0,0.00056917102562225848,0.8916015625,0.63374931737780571
213,1.0,0.00049598946399684698,0.888671875,0.59635213389992714
214,1.0,0.00046211768828986868,0.876953125,0.74581003561615944
215,1.0,0.00043720424661375081,0.8974609375,0.60834575071930885
216,1.0,0.00041312937439117278,0.912109375,0.51640532910823822
217,1.0,0.00038143457346155336,0.8974609375,0.65580817684531212
218,1.0,0.00035317380152755996,0.8984375,0.58760309591889381
219,1.0,0.00031483458430581803,0.8955078125,0.58587217330932617
220,1.0,0.00030467356830470363,0.908203125,0.64139552786946297
221,1.0,0.00027832564346435656,0.890625,0.60331801325082779
222,1.0,0.00028044010577031185,0.8974609375,0.57905299961566925
223,0.97191722972972971,0.091446355682352515,0.84375,1.4657620936632156
224,0.96621621621621623,0.10958349286905818,0.841796875,1.0830528289079666
225,0.99514358108108103,0.019123244187417062,0.8828125,0.63273997977375984
226,0.99957770270270274,0.0074059709000426372,0.8828125,0.69507849588990211
227,1.0,0.0055143173935042842,0.900390625,0.55278886668384075
228,1.0,0.0048741452911919029,0.892578125,0.61430902779102325
229,1.0,0.0044034439063555487,0.8974609375,0.55225656181573868
230,1.0,0.0040069406764028041,0.8896484375,0.62147212773561478
231,1.0,0.0036809357084535265,0.900390625,0.56726079434156418
232,1.0,0.0032796135103027963,0.8876953125,0.6479576900601387
233,1.0,0.0030546199398215962,0.8916015625,0.60066108778119087
234,1.0,0.0027917034017878608,0.8994140625,0.54643470421433449
235,1.0,0.0025570589161754862,0.890625,0.6448352262377739
236,1.0,0.0023353067132317134,0.8955078125,0.55345111526548862
237,1.0,0.0021294740664244099,0.896484375,0.62910972908139229
238,1.0,0.0019694102544186485,0.8896484375,0.65125101059675217
239,1.0,0.0018044442986138165,0.8935546875,0.60050627216696739
240,1.0,0.0016619089449680334,0.9013671875,0.57286340370774269
241,1.0,0.0015423527739413486,0.8759765625,0.68464391306042671
242,1.0,0.0014010755552885097,0.8994140625,0.57600526884198189
243,1.0,0.0012583281165240584,0.8896484375,0.6283760592341423
244,1.0,0.0011619072646607419,0.900390625,0.54935832694172859
245,1.0,0.0010869136847857688,0.8857421875,0.71444752067327499
246,1.0,0.00099548048220222474,0.8857421875,0.64623679965734482
247,1.0,0.00090614723346850554,0.8955078125,0.64647513255476952
248,1.0,0.00084801981260219743,0.8857421875,0.68603872135281563
249,1.0,0.00080133967315526426,0.8994140625,0.60281343013048172
250,1.0,0.00090175740597014486,0.896484375,0.57432519644498825
251,1.0,0.00072504967259167622,0.8955078125,0.63957660272717476
252,1.0,0.00068255583441035976,0.89453125,0.59674224629998207
253,1.0,0.00059286032007327557,0.9013671875,0.57470362260937691
254,1.0,0.00055463923923230758,0.9013671875,0.63515289500355721
255,1.0,0.00049489383496079792,0.8955078125,0.60715051740407944
256,1.0,0.00049214015480420381,0.892578125,0.60790743306279182
257,1.0,0.00042676916888701052,0.890625,0.66254511103034019
258,1.0,0.00038783189036719804,0.8916015625,0.60872277244925499
259,1.0,0.00036674809116693969,0.8974609375,0.61490200087428093
260,1.0,0.00034365228517295644,0.8955078125,0.61006226763129234
261,1.0,0.00032447451667394489,0.9033203125,0.60991246998310089
262,1.0,0.00031731458541282728,0.8896484375,0.67268005013465881
263,0.9872255067567568,0.039623885125832668,0.75,2.6715494692325592
264,0.9770903716216216,0.071796159927003292,0.8427734375,1.1125017628073692
265,0.99260979729729726,0.024598013936869195,0.8603515625,0.86182599514722824
266,0.99926097972972971,0.0081637305761309894,0.8828125,0.65741465985774994
267,1.0,0.0055207518382451018,0.8935546875,0.57864827662706375
268,1.0,0.0047401586434224971,0.8896484375,0.65061112120747566
269,1.0,0.0042665411617506194,0.8828125,0.67964428663253784
270,1.0,0.0038951127097715398,0.890625,0.60006123408675194
271,1.0,0.0036111271820610039,0.896484375,0.58346882462501526
272,1.0,0.0033080947673502,0.888671875,0.61806286126375198
273,1.0,0.0030460651913607442,0.88671875,0.64625503122806549
274,1.0,0.0028421509400563868,0.888671875,0.64603738486766815
275,1.0,0.0026347834799388373,0.8896484375,0.62217016890645027
276,1.0,0.0024268703340124841,0.8857421875,0.63676349446177483
277,1.0,0.0022331358474754802,0.884765625,0.67789473384618759
278,1.0,0.0020548339313324038,0.8828125,0.63974883779883385
279,1.0,0.001889739278389292,0.896484375,0.60792862251400948
280,1.0,0.0017413027817383409,0.88671875,0.65699341148138046
281,1.0,0.0016051342229459536,0.8818359375,0.69203841313719749
282,1.0,0.0014637636911199504,0.8828125,0.62959504127502441
283,1.0,0.0013938075579652512,0.8837890625,0.69545210152864456
284,1.0,0.0012607037442157398,0.8837890625,0.69010081514716148
285,1.0,0.0011261482219639663,0.88671875,0.63691776245832443
286,1.0,0.001037723889788361,0.888671875,0.58885607123374939
287,1.0,0.00096011083695810994,0.8759765625,0.71562664583325386
288,1.0,0.00086761607058547636,0.8828125,0.67426957190036774
289,1.0,0.00080006754787236044,0.8974609375,0.58286765590310097
290,1.0,0.00072517063125741442,0.8896484375,0.65126878395676613
291,1.0,0.00065460217710760593,0.8798828125,0.6384441927075386
292,1.0,0.00059606055052623759,0.8798828125,0.65632790513336658
293,1.0,0.00054002442787325869,0.884765625,0.64496254175901413
294,1.0,0.00048989644769667268,0.873046875,0.7312719039618969
295,1.0,0.00047127085516065662,0.8984375,0.62654949352145195
296,1.0,0.00041701710653944393,0.8857421875,0.64580970630049706
297,1.0,0.00038749468906128123,0.8828125,0.65856192260980606
298,1.0,0.00034562811669201364,0.8857421875,0.67418294027447701
299,1.0,0.0003140451692554445,0.8857421875,0.6579953245818615
300,1.0,0.00029664998638091256,0.880859375,0.67152372747659683
301,1.0,0.00025888205493322094,0.88671875,0.66926133632659912
302,1.0,0.00025300635654177214,0.8857421875,0.69334560632705688
303,1.0,0.00025026645291930164,0.8828125,0.70888311788439751
304,1.0,0.00020187439863425302,0.896484375,0.56667918711900711
305,1.0,0.0001857709894711907,0.888671875,0.65465376526117325
306,1.0,0.00017921118902646609,0.8916015625,0.64842426776885986
307,1.0,0.00020748843195867044,0.890625,0.66818070411682129
308,1.0,0.00016061130559506096,0.8994140625,0.59189503639936447
309,1.0,0.00014886056325505361,0.8955078125,0.64532513543963432
310,1.0,0.00014841157030172621,0.8798828125,0.66798818856477737
311,0.97233952702702697,0.10664468856181908,0.4453125,8.3779175281524658
312,0.96843327702702697,0.10959865162904198,0.7744140625,2.0960062891244888
313,0.99546030405405406,0.017200442836494058,0.8876953125,0.63633915036916733
314,0.99926097972972971,0.0079529738821391312,0.876953125,0.7219289094209671
315,0.99968327702702697,0.0063214049095640309,0.892578125,0.60220644623041153
316,1.0,0.0049485280807759309,0.90234375,0.56577363424003124
317,1.0,0.0045939732431056531,0.8984375,0.57015824317932129
318,1.0,0.0041778419179388801,0.9033203125,0.53615641500800848
319,1.0,0.0039242882363347189,0.8955078125,0.6374744214117527
320,1.0,0.0036921942436664895,0.8916015625,0.61184854060411453
321,1.0,0.0034408105877102228,0.896484375,0.58589573949575424
322,1.0,0.0032474991387209376,0.904296875,0.52162439376115799
323,1.0,0.003025545776393768,0.900390625,0.59574876353144646
324,1.0,0.002841257565730327,0.8857421875,0.66288325935602188
325,1.0,0.0026735488948336729,0.9130859375,0.49164653196930885
326,1.0,0.0025249351118061996,0.890625,0.62571150436997414
327,1.0,0.0023450184286244818,0.8935546875,0.63412217795848846
328,1.0,0.0022072036077293591,0.9072265625,0.49990706145763397
329,1.0,0.0020499371756749177,0.89453125,0.61411856487393379
330,1.0,0.0019234957761836012,0.904296875,0.55578118935227394
331,1.0,0.0018143927288317198,0.8984375,0.56590486690402031
332,1.0,0.001689983719041118,0.892578125,0.59683791548013687
333,1.0,0.0015746919183387748,0.8935546875,0.59955551475286484
334,1.0,0.001468781877397182,0.8896484375,0.60677788779139519
335,1.0,0.0013870109687559307,0.890625,0.62023608759045601
336,1.0,0.0012837533848486036,0.896484375,0.61777234822511673
337,1.0,0.0012066029720134229,0.8935546875,0.63566978275775909
338,1.0,0.0011136321542860085,0.8994140625,0.56459992006421089
339,1.0,0.0010487155428760358,0.896484375,0.58820663020014763
340,1.0,0.00097248621907940994,0.8984375,0.53287915512919426
341,1.0,0.00089680030941963196,0.8798828125,0.6972673311829567
342,1.0,0.000859520655295283,0.89453125,0.63519594073295593
343,1.0,0.00078349791913972914,0.9033203125,0.53822918981313705
344,1.0,0.00072167457845942994,0.8935546875,0.61446499451994896
345,1.0,0.00067030889850512555,0.896484375,0.58422321081161499
346,1.0,0.00062159115269251575,0.8994140625,0.57166671007871628
347,1.0,0.00056803102818997323,0.8994140625,0.54092368111014366
348,1.0,0.00052915999077487032,0.90234375,0.55293472111225128
349,1.0,0.00049198310778199414,0.9013671875,0.57191689684987068
350,1.0,0.0004525034825279805,0.892578125,0.58785675466060638
351,1.0,0.00041875157369980335,0.8984375,0.59085801243782043
352,1.0,0.00038849555877842814,0.8984375,0.60634997859597206
353,1.0,0.00040884953262787814,0.87890625,0.66892823949456215
354,1.0,0.00034415115157104527,0.8916015625,0.6192919909954071
355,1.0,0.00030532611158009415,0.896484375,0.59022285416722298
356,1.0,0.00028456598709060535,0.8984375,0.56498429924249649
357,1.0,0.00026053342082525124,0.9013671875,0.57563842833042145
358,1.0,0.00024664954135251055,0.8935546875,0.61644883453845978
359,1.0,0.00021966607577318477,0.8857421875,0.69054575264453888
360,1.0,0.00022866791118144033,0.8984375,0.60174388438463211
361,1.0,0.00023193625266021873,0.8916015625,0.64503946900367737
362,1.0,0.00019326716613471257,0.90234375,0.57342037558555603
363,1.0,0.00018281736501612122,0.8984375,0.59905342757701874
364,0.99704391891891897,0.011751009233144892,0.7001953125,4.1275742053985596
365,0.96304898648648651,0.11698175293418604,0.828125,1.1382700279355049
366,0.98923141891891897,0.034950056062960949,0.880859375,0.62460462376475334
367,0.99704391891891897,0.012543732558402259,0.8896484375,0.67247263714671135
368,0.99978885135135132,0.0062433660433099079,0.884765625,0.62125500664114952
369,1.0,0.0045076838782610925,0.8828125,0.66243056952953339
370,1.0,0.0039300417898826909,0.8818359375,0.5972127690911293
371,1.0,0.003553116917484314,0.888671875,0.60021314397454262
372,1.0,0.0032580173951951234,0.904296875,0.56772554479539394
373,1.0,0.002910760945539821,0.890625,0.61461357399821281
374,1.0,0.0026927127666469359,0.88671875,0.66272950544953346
375,1.0,0.0024773441601192228,0.8974609375,0.57466151192784309
376,1.0,0.0022881468757987022,0.8896484375,0.61149333044886589
377,1.0,0.0020869978313409797,0.8935546875,0.60949476435780525
378,1.0,0.0019654807574870821,0.8876953125,0.65056728944182396
379,1.0,0.0017817936636306145,0.888671875,0.59643592312932014
380,1.0,0.001648842217086034,0.8876953125,0.60650218278169632
381,1.0,0.0014917153465511227,0.8876953125,0.58451870456337929
382,1.0,0.0013859800151171716,0.88671875,0.71652064844965935
383,1.0,0.0012765965090963888,0.8876953125,0.63409413397312164
384,1.0,0.0011672116690189451,0.8935546875,0.56728425621986389
385,1.0,0.0010746552410686541,0.890625,0.56694134324789047
386,1.0,0.00096944790031458885,0.892578125,0.60830419510602951
387,1.0,0.00090268303363307098,0.896484375,0.5921260192990303
388,1.0,0.00083213271982212722,0.8955078125,0.51667852699756622
389,1.0,0.00077442821458208601,0.8818359375,0.70311789214611053
390,1.0,0.00069010247023323099,0.89453125,0.57477426342666149
391,1.0,0.00063268313533626497,0.8916015625,0.62899612635374069
392,1.0,0.00057828589657170544,0.8955078125,0.56277968175709248
393,1.0,0.00055604564526269367,0.8994140625,0.57974519580602646
394,1.0,0.00049079649545239737,0.8955078125,0.5867076963186264
395,1.0,0.00043742760907342608,0.888671875,0.64297237992286682
396,1.0,0.00042290734229420587,0.8974609375,0.59842956066131592
397,1.0,0.00036969202699617962,0.8916015625,0.62291505932807922
398,1.0,0.00033789504841725166,0.884765625,0.67258328944444656
399,1.0,0.00031144065842208629,0.8974609375,0.63758055865764618
400,1.0,0.00028937822542109251,0.87890625,0.67675462737679482
401,1.0,0.00025812435912509526,0.9072265625,0.48136435449123383
402,1.0,0.00024910902642217035,0.8876953125,0.61552492156624794
403,1.0,0.00023319382661783665,0.8857421875,0.6210734024643898
404,1.0,0.00020698336329833428,0.900390625,0.60571324080228806
405,1.0,0.00018843777345594121,0.8955078125,0.60275601968169212
406,1.0,0.00020008586422615759,0.8876953125,0.67335547506809235
407,1.0,0.00021464004129410495,0.8935546875,0.61537015438079834
408,1.0,0.00017726372017342647,0.890625,0.65776374191045761
409,0.98690878378378377,0.043136528178709686,0.8173828125,1.7788697928190231
410,0.97804054054054057,0.0691857392698325,0.8076171875,1.599523201584816
411,0.99461570945945943,0.021278766405491811,0.88671875,0.72818644344806671
412,0.99852195945945943,0.0077213495529281934,0.88671875,0.62945477291941643
413,0.99989442567567566,0.0044630862948660914,0.88671875,0.61069254949688911
414,1.0,0.003464512391695501,0.880859375,0.57219953462481499
415,1.0,0.0031715527151686116,0.884765625,0.54153511673212051
416,1.0,0.0027924324480212621,0.8837890625,0.57463789731264114
417,1.0,0.0025057664795501812,0.8828125,0.51824533194303513
418,1.0,0.0022509979851845956,0.8818359375,0.58817140758037567
419,1.0,0.0020882503658130364,0.890625,0.54427097365260124
420,1.0,0.001853807333768723,0.8837890625,0.53558198362588882
421,1.0,0.0016896953551425926,0.8857421875,0.55926397070288658
422,1.0,0.0015294787071242525,0.8876953125,0.56843915209174156
423,1.0,0.0014278661267756408,0.8828125,0.60029803216457367
424,1.0,0.0012968133480564968,0.8828125,0.6144406795501709
425,1.0,0.0011680500150809217,0.8974609375,0.54704969748854637
426,1.0,0.0010789209737668971,0.8798828125,0.59365653991699219
427,1.0,0.00098043014342594583,0.8818359375,0.58114153146743774
428,1.0,0.00087960290870427887,0.8818359375,0.55590371415019035
429,1.0,0.00080587886780424903,0.8837890625,0.59465596452355385
430,1.0,0.00074495440600691617,0.8828125,0.59724363312125206
431,1.0,0.00070085655976514756,0.8974609375,0.52416444197297096
432,1.0,0.0006225316783702756,0.8828125,0.61479288712143898
433,1.0,0.00056875393666150809,0.8955078125,0.58484477549791336
434,1.0,0.00050253448992136965,0.8759765625,0.60375610738992691
435,1.0,0.00046042841898491353,0.888671875,0.58859148621559143
436,1.0,0.00042516820139025112,0.8828125,0.62212845683097839
